grupo,tempo_em_dias,n_risco,n_evento,n_censura,survival_prob,hazard_step,tempo_anos,n_inicial,tempo_max_dias
GERAL,64,64092702,20610,6267,0.9700181821428566,0.0003215654724620597,0.17522245037645448,67175202,49086
GERAL,65,64065825,17220,20871,0.9697574547878823,0.00026878604934846306,0.17796030116358658,67175202,49086
GERAL,66,64027734,16602,23383,0.9695060026083567,0.00025929388661482226,0.1806981519507187,67175202,49086
GERAL,67,63987749,16438,24042,0.969256943375614,0.00025689292492536345,0.1834360027378508,67175202,49086
GERAL,68,63947269,16942,22857,0.9690001513125367,0.00026493703742062853,0.1861738535249829,67175202,49086
GERAL,69,63907470,20065,23715,0.9686959147649769,0.00031396955629756584,0.188911704312115,67175202,49086
GERAL,70,63863690,22912,6167,0.9683483814358019,0.00035876411150060386,0.19164955509924708,67175202,49086
GERAL,71,63834611,19599,6070,0.9680510715653343,0.0003070277971929679,0.1943874058863792,67175202,49086
GERAL,72,63808942,16790,12253,0.9677963489985257,0.000263129264860715,0.1971252566735113,67175202,49086
GERAL,73,63779899,15933,3691,0.9675545816161629,0.00024981224884034387,0.1998631074606434,67175202,49086
GERAL,74,63760275,15974,3146,0.9673121780680801,0.00025053216912881884,0.2026009582477755,67175202,49086
GERAL,75,63741155,16513,9242,0.9670615828914405,0.000259063394756496,0.2053388090349076,67175202,49086
GERAL,76,63715400,19887,11449,0.9667597413633491,0.0003121223440486915,0.2080766598220397,67175202,49086
GERAL,77,63684064,22698,3279,0.9664151730171854,0.00035641569608371726,0.2108145106091718,67175202,49086
GERAL,78,63658087,19707,3541,0.9661159943155908,0.0003095757495822958,0.2135523613963039,67175202,49086
GERAL,79,63634839,16564,7044,0.9658645165782174,0.0002602976649316265,0.216290212183436,67175202,49086
GERAL,80,63611231,15605,1737,0.9656275723225527,0.0002453183149371846,0.2190280629705681,67175202,49086
GERAL,81,63593889,15482,2711,0.9653924892617464,0.00024345106492858142,0.22176591375770022,67175202,49086
GERAL,82,63575696,16692,9296,0.965139022411289,0.00026255316182460667,0.2245037645448323,67175202,49086
GERAL,83,63549708,19487,10848,0.9648430703963761,0.0003066418495581443,0.2272416153319644,67175202,49086
GERAL,84,63519373,22064,2649,0.9645079238654866,0.0003473585924722525,0.2299794661190965,67175202,49086
GERAL,85,63494660,19145,2995,0.9642171040673744,0.0003015214192815585,0.2327173169062286,67175202,49086
GERAL,86,63472520,16323,11515,0.9639691398178111,0.00025716640839216717,0.23545516769336072,67175202,49086
GERAL,87,63444682,15592,13515,0.9637322372697292,0.00024575739854760403,0.23819301848049282,67175202,49086
GERAL,88,63415575,15706,12947,0.9634935517651264,0.0002476678639277496,0.24093086926762491,67175202,49086
GERAL,89,63386922,16390,14388,0.9632444205750454,0.00025857068749922895,0.243668720054757,67175202,49086
GERAL,90,63356144,19279,14086,0.9629513094730777,0.0003042956654685298,0.2464065708418891,67175202,49086
GERAL,91,63322779,22152,2795,0.9626144433761642,0.00034982671875471543,0.24914442162902123,67175202,49086
GERAL,92,63297832,19355,2952,0.9623200983415421,0.0003057766654630446,0.2518822724161533,67175202,49086
GERAL,93,63275525,15966,10860,0.9620772808747551,0.0002523250498514236,0.2546201232032854,67175202,49086
GERAL,94,63248699,15528,13597,0.9618410841425911,0.0002455070261603326,0.25735797399041754,67175202,49086
GERAL,95,63219574,15789,13720,0.9616008656799117,0.00024974859843250445,0.2600958247775496,67175202,49086
GERAL,96,63190065,15810,14763,0.9613602754908305,0.00025019755874598325,0.26283367556468173,67175202,49086
GERAL,97,63159492,18861,12898,0.961073189328769,0.00029862494777507077,0.2655715263518138,67175202,49086
GERAL,98,63127733,21840,2801,0.9607406914319263,0.0003459652194384994,0.2683093771389459,67175202,49086
GERAL,99,63103092,18791,3147,0.9604545996135936,0.0002977825555679585,0.27104722792607805,67175202,49086
GERAL,100,63081154,15910,12139,0.9602123587585856,0.00025221478985625403,0.2737850787132101,67175202,49086
GERAL,101,63053105,14969,14437,0.9599844014074249,0.0002374030588977339,0.27652292950034224,67175202,49086
GERAL,102,63023699,15125,14890,0.9597540156271284,0.00023998908727969142,0.2792607802874743,67175202,49086
GERAL,103,62993684,15560,15777,0.9595169478524741,0.0002470088906056042,0.28199863107460643,67175202,49086
GERAL,104,62962347,18619,18455,0.9592332029334344,0.00029571642238812986,0.28473648186173856,67175202,49086
GERAL,105,62925273,21842,26,0.9589002433669582,0.00034711013490557285,0.2874743326488706,67175202,49086
GERAL,106,62903405,18894,136,0.9586122230094247,0.0003003652981901377,0.29021218343600275,67175202,49086
GERAL,107,62884375,15613,12589,0.9583742177396284,0.0002482810714108234,0.2929500342231348,67175202,49086
GERAL,108,62856173,15556,14559,0.9581370338860846,0.0002474856367727001,0.29568788501026694,67175202,49086
GERAL,109,62826058,15661,15392,0.9578981937524622,0.0002492755474169651,0.29842573579739906,67175202,49086
GERAL,110,62795005,16192,16286,0.9576511950054561,0.0002578549042236719,0.30116358658453113,67175202,49086
GERAL,111,62762527,18478,16494,0.957369251628936,0.0002944113451646075,0.30390143737166325,67175202,49086
GERAL,112,62727555,21687,3252,0.9570382572683225,0.000345733226809175,0.3066392881587953,67175202,49086
GERAL,113,62702616,18747,3177,0.9567521193469157,0.00029898274100716946,0.30937713894592744,67175202,49086
GERAL,114,62680692,15969,8439,0.956508370050181,0.00025476744896179513,0.31211498973305957,67175202,49086
GERAL,115,62656284,15102,4860,0.9562778235114731,0.00024102929564096077,0.31485284052019163,67175202,49086
GERAL,116,62636322,15077,14535,0.9560476407631137,0.00024070698148591802,0.31759069130732376,67175202,49086
GERAL,117,62606710,15921,15359,0.9558045161125995,0.00025430181525271014,0.3203285420944558,67175202,49086
GERAL,118,62575430,18397,15865,0.9555235122795788,0.0002939971806825778,0.32306639288158795,67175202,49086
GERAL,119,62541168,22775,3413,0.955175548711131,0.0003641601320909133,0.3258042436687201,67175202,49086
GERAL,120,62514980,19191,3280,0.9548823266073198,0.00030698242245298646,0.32854209445585214,67175202,49086
GERAL,121,62492509,15857,13107,0.9546400324620645,0.00025374241255059866,0.33127994524298426,67175202,49086
GERAL,122,62463545,16072,15171,0.9543944015968657,0.00025730207915673054,0.33401779603011633,67175202,49086
GERAL,123,62432302,16301,16212,0.954145210350635,0.0002610988138800328,0.33675564681724846,67175202,49086
GERAL,124,62399789,15951,16282,0.953901306156499,0.00025562586437591963,0.3394934976043806,67175202,49086
GERAL,125,62367556,18626,15964,0.9536164246112214,0.00029864886801079713,0.34223134839151265,67175202,49086
GERAL,126,62332966,21574,3252,0.9532863693922132,0.00034610899150860235,0.34496919917864477,67175202,49086
GERAL,127,62308140,20053,3383,0.9529795675591715,0.0003218359591539725,0.34770704996577684,67175202,49086
GERAL,128,62284704,16101,12955,0.9527332161593596,0.0002585064866006267,0.35044490075290896,67175202,49086
GERAL,129,62255648,16136,15401,0.952486277870709,0.00025918933491785354,0.3531827515400411,67175202,49086
GERAL,130,62224111,17343,16022,0.9522208024906412,0.00027871832511998444,0.35592060232717315,67175202,49086
GERAL,131,62190746,17002,16706,0.9519604798683021,0.00027338472511649885,0.3586584531143053,67175202,49086
GERAL,132,62157038,18729,17616,0.9516736375669129,0.000301317446947842,0.3613963039014374,67175202,49086
GERAL,133,62120693,22952,3699,0.9513220186091296,0.0003694743070557825,0.36413415468856947,67175202,49086
GERAL,134,62094042,23356,3827,0.9509641891563998,0.0003761391471342774,0.3668720054757016,67175202,49086
GERAL,135,62066859,19939,12457,0.9506586915805101,0.0003212503471458093,0.36960985626283366,67175202,49086
GERAL,136,62034463,17939,14518,0.9503837820311477,0.00028917796870426687,0.3723477070499658,67175202,49086
GERAL,137,62002006,82172,15939,0.9491242270397001,0.0013253119584550215,0.3750855578370979,67175202,49086
GERAL,138,61903895,284653,16684,0.9447598642059959,0.004598305163188843,0.37782340862423,67175202,49086
GERAL,139,61602558,86585,14075,0.9434319642697258,0.00140554228283832,0.3805612594113621,67175202,49086
GERAL,140,61501898,160673,3223,0.9409672591317623,0.002612488479623832,0.38329911019849416,67175202,49086
GERAL,141,61338002,198290,3345,0.9379253537594087,0.003232743055438943,0.3860369609856263,67175202,49086
GERAL,142,61136367,72325,13598,0.9368157776668246,0.001183011087328758,0.3887748117727584,67175202,49086
GERAL,143,61050444,30314,16187,0.9363506109682139,0.0004965402053423232,0.3915126625598905,67175202,49086
GERAL,144,61003943,40423,16728,0.93573015761904,0.0006626292992241501,0.3942505133470226,67175202,49086
GERAL,145,60946792,56368,15948,0.9348647267112956,0.0009248723050099175,0.39698836413415467,67175202,49086
GERAL,146,60874476,42337,15894,0.9342145466927476,0.0006954803192063616,0.3997262149212868,67175202,49086
GERAL,147,60816245,43290,3397,0.933549557466163,0.0007118163905055302,0.4024640657084189,67175202,49086
GERAL,148,60769558,46638,3647,0.9328330986717596,0.0007674566268854547,0.405201916495551,67175202,49086
GERAL,149,60719273,22648,13546,0.9324851563632488,0.00037299524320721033,0.4079397672826831,67175202,49086
GERAL,150,60683079,22903,15527,0.93213321793349,0.0003774198735037818,0.4106776180698152,67175202,49086
GERAL,151,60644649,38056,16041,0.9315482815487205,0.0006275244498488234,0.4134154688569473,67175202,49086
GERAL,152,60590552,27365,16494,0.9311275588801998,0.00045163807056915406,0.4161533196440794,67175202,49086
GERAL,153,60546693,93556,16023,0.9296887921105829,0.001545187612476209,0.4188911704312115,67175202,49086
GERAL,154,60437114,32291,2994,0.9291920678496255,0.0005342908994628698,0.4216290212183436,67175202,49086
GERAL,155,60401829,174293,3154,0.9265108299506586,0.0028855583164542915,0.4243668720054757,67175202,49086
GERAL,156,60224382,114318,12834,0.924752125891922,0.0018982012966110636,0.4271047227926078,67175202,49086
GERAL,157,60097230,102656,15034,0.9231724964441828,0.0017081652515432075,0.42984257357973993,67175202,49086
GERAL,158,59979540,104749,16142,0.921560256739943,0.0017464121932245563,0.432580424366872,67175202,49086
GERAL,159,59858649,47548,16649,0.920828226401479,0.0007943380078624895,0.4353182751540041,67175202,49086
GERAL,160,59794452,45764,16190,0.9201234656495444,0.0007653552874771726,0.4380561259411362,67175202,49086
GERAL,161,59732498,63350,3172,0.9191476179368152,0.0010605617062926114,0.4407939767282683,67175202,49086
GERAL,162,59665976,66195,3387,0.9181278914419477,0.001109426249894915,0.44353182751540043,67175202,49086
GERAL,163,59596394,37280,13670,0.9175535646161845,0.0006255412030466139,0.4462696783025325,67175202,49086
GERAL,164,59545444,91601,15889,0.9161420573970527,0.001538337677018581,0.4490075290896646,67175202,49086
GERAL,165,59437954,88307,18472,0.914780944653122,0.0014857005340392438,0.4517453798767967,67175202,49086
GERAL,166,59331175,27690,16437,0.914354014218027,0.00046670237021262433,0.4544832306639288,67175202,49086
GERAL,167,59287048,35483,16199,0.9138067779399364,0.000598494969761355,0.45722108145106094,67175202,49086
GERAL,168,59235366,38565,3211,0.9132118468916289,0.0006510468762867103,0.459958932238193,67175202,49086
GERAL,169,59193590,113572,3272,0.9114597096099541,0.0019186536920636171,0.46269678302532513,67175202,49086
GERAL,170,59076746,66547,13482,0.9104329958282673,0.0011264499909998428,0.4654346338124572,67175202,49086
GERAL,171,58996717,33239,15652,0.9099200540259577,0.0005634042314591844,0.4681724845995893,67175202,49086
GERAL,172,58947826,60951,16080,0.9089792129300887,0.0010339821522849714,0.47091033538672145,67175202,49086
GERAL,173,58870795,44833,16574,0.9082869806432087,0.0007615490838878598,0.4736481861738535,67175202,49086
GERAL,174,58809388,106766,15851,0.9066380233751046,0.0018154584434716444,0.47638603696098564,67175202,49086
GERAL,175,58686771,141481,3153,0.9044523169203205,0.0024107818097540245,0.4791238877481177,67175202,49086
GERAL,176,58542137,107658,3271,0.9027890444037227,0.001838983090077494,0.48186173853524983,67175202,49086
GERAL,177,58431208,155137,12917,0.900392106384203,0.002655036671499244,0.48459958932238195,67175202,49086
GERAL,178,58263154,199832,15475,0.8973039255520604,0.003429817754116092,0.487337440109514,67175202,49086
GERAL,179,58047847,180503,16165,0.8945137092245896,0.0031095554672337803,0.49007529089664614,67175202,49086
GERAL,180,57851179,77264,16854,0.8933190281753144,0.0013355648291973445,0.4928131416837782,67175202,49086
GERAL,181,57757061,39640,16068,0.8927059227702996,0.0006863230107917021,0.49555099247091033,67175202,49086
GERAL,182,57701353,26009,3278,0.8923035337943369,0.00045075199536482273,0.49828884325804246,67175202,49086
GERAL,183,57672066,16748,3278,0.8920444083524984,0.0002904005554439475,0.5010266940451745,67175202,49086
GERAL,184,57652040,14597,13497,0.8918185503910331,0.0002531913875033737,0.5037645448323066,67175202,49086
GERAL,185,57623946,15759,15695,0.8915746558036056,0.0002734800563640678,0.5065023956194388,67175202,49086
GERAL,186,57592492,13088,16406,0.8913720438191275,0.0002272518438688154,0.5092402464065708,67175202,49086
GERAL,187,57562998,14413,16522,0.8911488562556936,0.00025038654171556527,0.5119780971937029,67175202,49086
GERAL,188,57532063,17450,15879,0.8908785626710248,0.00030330913042349967,0.5147159479808351,67175202,49086
GERAL,189,57498734,19221,3250,0.8905807547774962,0.0003342856209668895,0.5174537987679672,67175202,49086
GERAL,190,57476263,16236,3224,0.890329181895408,0.00028248183080378764,0.5201916495550992,67175202,49086
GERAL,191,57456803,13612,13283,0.8901182554221067,0.00023690841274269994,0.5229295003422314,67175202,49086
GERAL,192,57429908,12772,15756,0.8899202995006336,0.00022239283406130477,0.5256673511293635,67175202,49086
GERAL,193,57401380,13053,16950,0.8897179327688689,0.00022739871410757024,0.5284052019164955,67175202,49086
GERAL,194,57371377,13492,16833,0.8895086982171356,0.00023516953410408818,0.5311430527036276,67175202,49086
GERAL,195,57341052,16176,18067,0.8892577664291671,0.0002821015561416627,0.5338809034907598,67175202,49086
GERAL,196,57306809,18387,3484,0.8889724463627273,0.0003208519252921586,0.5366187542778919,67175202,49086
GERAL,197,57284938,16137,3378,0.8887220254167021,0.00028169708414452677,0.5393566050650239,67175202,49086
GERAL,198,57265423,13352,13317,0.8885148110827861,0.00023315989475883206,0.5420944558521561,67175202,49086
GERAL,199,57238754,12705,15635,0.8883175918932348,0.00022196499944775178,0.5448323066392882,67175202,49086
GERAL,200,57210414,12692,15981,0.8881205206593802,0.00022184772164032934,0.5475701574264202,67175202,49086
GERAL,201,57181741,13273,16662,0.8879143705236102,0.0002321195501899811,0.5503080082135524,67175202,49086
GERAL,202,57151806,16028,16447,0.8876653584183628,0.00028044608074152545,0.5530458590006845,67175202,49086
GERAL,203,57119331,18336,3365,0.8873804070415345,0.0003210121631151457,0.5557837097878165,67175202,49086
GERAL,204,57097630,15989,3182,0.8871319146727936,0.00028002913606046346,0.5585215605749486,67175202,49086
GERAL,205,57078459,13260,13675,0.886925823453888,0.00023231180785732145,0.5612594113620808,67175202,49086
GERAL,206,57051524,12662,14861,0.8867289793734989,0.00022193973293333934,0.5639972621492129,67175202,49086
GERAL,207,57024001,12577,16354,0.8865334057522517,0.00022055625314681095,0.5667351129363449,67175202,49086
GERAL,208,56995070,13060,15971,0.8863302631597587,0.0002291426258446564,0.5694729637234771,67175202,49086
GERAL,209,56966039,15834,16229,0.8860839031594282,0.00027795508127219446,0.5722108145106092,67175202,49086
GERAL,210,56933976,18413,3232,0.8857973350316573,0.00032340969827928404,0.5749486652977412,67175202,49086
GERAL,211,56912331,15845,3320,0.8855507196053172,0.00027841066639846466,0.5776865160848734,67175202,49086
GERAL,212,56893166,13144,12192,0.8853461312605854,0.00023102950537152387,0.5804243668720055,67175202,49086
GERAL,213,56867830,12548,15578,0.8851507778726495,0.00022065199252371684,0.5831622176591376,67175202,49086
GERAL,214,56839704,12406,16106,0.884957582275602,0.0002182629240996751,0.5859000684462696,67175202,49086
GERAL,215,56811192,13162,16166,0.884752555567169,0.00023167970142221273,0.5886379192334018,67175202,49086
GERAL,216,56781864,15667,16217,0.884508438567275,0.0002759155634623055,0.5913757700205339,67175202,49086
GERAL,217,56749980,18047,2606,0.8842271569916547,0.00031800892264631633,0.5941136208076659,67175202,49086
GERAL,218,56729327,15466,2900,0.8839860919564564,0.00027262794779849936,0.5968514715947981,67175202,49086
GERAL,219,56710961,12575,13361,0.8837900782598034,0.0002217384395937145,0.5995893223819302,67175202,49086
GERAL,220,56685025,12322,14988,0.8835979629463795,0.00021737663518715922,0.6023271731690623,67175202,49086
GERAL,221,56657715,12183,15363,0.8834079645678254,0.00021502808576025347,0.6050650239561944,67175202,49086
GERAL,222,56630169,12697,16189,0.8832098964510567,0.00022420911369697662,0.6078028747433265,67175202,49086
GERAL,223,56601283,15516,16187,0.8829677838340453,0.00027412806172609196,0.6105407255304586,67175202,49086
GERAL,224,56569580,17740,3394,0.882690888575406,0.0003135961058929552,0.6132785763175906,67175202,49086
GERAL,225,56548446,15292,3371,0.8824521886636862,0.0002704229927025758,0.6160164271047228,67175202,49086
GERAL,226,56529783,12927,14618,0.8822503930996938,0.00022867591761319868,0.6187542778918549,67175202,49086
GERAL,227,56502238,12021,14539,0.8820626920041115,0.00021275263468324918,0.621492128678987,67175202,49086
GERAL,228,56475678,12094,14891,0.8818738024400571,0.00021414528215137142,0.6242299794661191,67175202,49086
GERAL,229,56448693,12608,15908,0.8816768330451915,0.0002233532670100971,0.6269678302532512,67175202,49086
GERAL,230,56420177,14997,14935,0.8814424752645489,0.00026580916256253504,0.6297056810403833,67175202,49086
GERAL,231,56390245,17549,3020,0.8811681648053832,0.0003112063088216765,0.6324435318275154,67175202,49086
GERAL,232,56369676,15292,2978,0.8809291209695412,0.0002712806083895178,0.6351813826146475,67175202,49086
GERAL,233,56351406,12564,12504,0.8807327107242341,0.00022295805716009997,0.6379192334017796,67175202,49086
GERAL,234,56326338,11885,15300,0.8805468738912599,0.00021100253313112598,0.6406570841889117,67175202,49086
GERAL,235,56299153,11875,15908,0.8803611429597935,0.00021092679671397543,0.6433949349760438,67175202,49086
GERAL,236,56271370,12451,16126,0.8801663480473719,0.00022126704930055906,0.6461327857631759,67175202,49086
GERAL,237,56242793,15052,15666,0.8799307931759983,0.00026762540046686514,0.648870636550308,67175202,49086
GERAL,238,56212075,17502,2971,0.8796568209246242,0.000311356590198814,0.6516084873374401,67175202,49086
GERAL,239,56191602,14893,3044,0.8794236770282456,0.00026503960502852365,0.6543463381245722,67175202,49086
GERAL,240,56173665,12334,12805,0.879230582779678,0.00021956908099195592,0.6570841889117043,67175202,49086
GERAL,241,56148526,11995,15268,0.8790427529007522,0.00021362982885784036,0.6598220396988365,67175202,49086
GERAL,242,56121263,12032,15762,0.8788542923808437,0.0002143928941870036,0.6625598904859685,67175202,49086
GERAL,243,56093469,12569,16524,0.8786573653624605,0.0002240724316764934,0.6652977412731006,67175202,49086
GERAL,244,56064376,14932,14990,0.8784233466733095,0.0002663366841004348,0.6680355920602327,67175202,49086
GERAL,245,56034454,17221,3064,0.8781533819039006,0.000307328773115198,0.6707734428473648,67175202,49086
GERAL,246,56014169,14895,3104,0.8779198678688453,0.00026591486164866606,0.6735112936344969,67175202,49086
GERAL,247,55996170,12421,13187,0.8777251287879618,0.00022181874224612148,0.676249144421629,67175202,49086
GERAL,248,55970562,11845,15281,0.8775393766036172,0.00021162910602898717,0.6789869952087612,67175202,49086
GERAL,249,55943436,11898,12753,0.8773527423128162,0.00021267910680352204,0.6817248459958932,67175202,49086
GERAL,250,55918785,12035,16134,0.8771639159594945,0.00021522284506002767,0.6844626967830253,67175202,49086
GERAL,251,55890616,14737,15354,0.8769326291075211,0.0002636757483581859,0.6872005475701575,67175202,49086
GERAL,252,55860525,17132,3141,0.8766636805109608,0.00030669242725520394,0.6899383983572895,67175202,49086
GERAL,253,55840252,14514,2967,0.8764358180604307,0.000259920030446854,0.6926762491444216,67175202,49086
GERAL,254,55822771,11998,12998,0.8762474455243363,0.0002149302119022361,0.6954140999315537,67175202,49086
GERAL,255,55797775,11469,15536,0.8760673365154606,0.00020554583045650119,0.6981519507186859,67175202,49086
GERAL,256,55770770,11296,15704,0.8758898948801151,0.00020254337532008254,0.7008898015058179,67175202,49086
GERAL,257,55743770,11902,17524,0.8757028813083947,0.00021351264903683408,0.70362765229295,67175202,49086
GERAL,258,55714344,14568,16143,0.8754739054530045,0.0002614766495321205,0.7063655030800822,67175202,49086
GERAL,259,55683633,16670,3107,0.8752118149747503,0.00029936983457957923,0.7091033538672142,67175202,49086
GERAL,260,55663856,14281,3266,0.8749872725009115,0.00025655786404736315,0.7118412046543463,67175202,49086
GERAL,261,55646309,11673,11577,0.8748037252609336,0.00020977132553391816,0.7145790554414785,67175202,49086
GERAL,262,55623059,11116,15085,0.8746288999567373,0.00019984517572109797,0.7173169062286106,67175202,49086
GERAL,263,55596858,11121,15414,0.8744539485593684,0.00020002928942495276,0.7200547570157426,67175202,49086
GERAL,264,55570323,11812,12662,0.8742680750664181,0.00021255949870941005,0.7227926078028748,67175202,49086
GERAL,265,55545849,14062,15046,0.8740467451580107,0.0002531602316493533,0.7255304585900069,67175202,49086
GERAL,266,55516741,16693,2790,0.8737839332195916,0.0003006840765382824,0.7282683093771389,67175202,49086
GERAL,267,55497258,14203,2894,0.8735603122038738,0.00025592255386743613,0.731006160164271,67175202,49086
GERAL,268,55480161,11783,7872,0.8733747835216715,0.0002123822243414182,0.7337440109514032,67175202,49086
GERAL,269,55460506,11332,4531,0.8731963307133458,0.00020432557899850392,0.7364818617385352,67175202,49086
GERAL,270,55444643,11333,14760,0.8730178475726758,0.00020440207361421733,0.7392197125256673,67175202,49086
GERAL,271,55418550,11728,14499,0.8728330943931658,0.00021162589060883043,0.7419575633127995,67175202,49086
GERAL,272,55392323,14422,15141,0.8726058427054665,0.00026036098901286375,0.7446954140999316,67175202,49086
GERAL,273,55362760,16532,2919,0.8723452718850881,0.000298612280168113,0.7474332648870636,67175202,49086
GERAL,274,55343309,14221,2849,0.872121114306952,0.0002569596985969885,0.7501711156741958,67175202,49086
GERAL,275,55326239,11514,11844,0.8719396162927796,0.00020811101943871515,0.7529089664613279,67175202,49086
GERAL,276,55302881,11076,13142,0.8717649851882977,0.00020027889686253416,0.75564681724846,67175202,49086
GERAL,277,55278663,11156,15019,0.871589050937233,0.00020181385356588671,0.758384668035592,67175202,49086
GERAL,278,55252488,11796,15400,0.8714029730823344,0.00021349264851204528,0.7611225188227242,67175202,49086
GERAL,279,55225292,13826,15793,0.8711848118545796,0.0002503563041368799,0.7638603696098563,67175202,49086
GERAL,280,55195673,16337,3159,0.8709269556586552,0.0002959833463757204,0.7665982203969883,67175202,49086
GERAL,281,55176177,13885,2998,0.8707077882310292,0.0002516484605303481,0.7693360711841205,67175202,49086
GERAL,282,55159294,11557,12994,0.8705253571450079,0.00020952044817687478,0.7720739219712526,67175202,49086
GERAL,283,55134743,10955,15531,0.8703523880738085,0.00019869504062075704,0.7748117727583846,67175202,49086
GERAL,284,55108257,11148,16414,0.8701763221092791,0.00020229273446264142,0.7775496235455168,67175202,49086
GERAL,285,55080695,11538,16042,0.869994042375799,0.00020947448103187513,0.7802874743326489,67175202,49086
GERAL,286,55053115,13881,16163,0.8697746835383887,0.00025213832132841164,0.783025325119781,67175202,49086
GERAL,287,55023071,15984,4781,0.8695220171879104,0.0002904963265318288,0.785763175906913,67175202,49086
GERAL,288,55002306,13923,3177,0.8693019108700897,0.00025313484129192693,0.7885010266940452,67175202,49086
GERAL,289,54985206,11339,11797,0.869122644207574,0.000206219105553592,0.7912388774811773,67175202,49086
GERAL,290,54962070,10869,13705,0.868950771241001,0.00019775456055421493,0.7939767282683093,67175202,49086
GERAL,291,54937496,10819,15137,0.8687796462520853,0.00019693289260944838,0.7967145790554415,67175202,49086
GERAL,292,54911540,11515,15485,0.8685974623682132,0.000209700911684502,0.7994524298425736,67175202,49086
GERAL,293,54884540,13867,15623,0.8683780045571309,0.0002526576700834151,0.8021902806297057,67175202,49086
GERAL,294,54855050,16210,3144,0.8681213935896107,0.00029550606553088547,0.8049281314168378,67175202,49086
GERAL,295,54835696,13564,3378,0.8679066575792819,0.000247357122995211,0.8076659822039699,67175202,49086
GERAL,296,54818754,11354,12917,0.8677268977075023,0.00020711889949195125,0.810403832991102,67175202,49086
GERAL,297,54794483,10860,15388,0.8675549184571624,0.00019819513581321682,0.813141683778234,67175202,49086
GERAL,298,54768235,10865,15807,0.8673828116841572,0.00019838141579694873,0.8158795345653662,67175202,49086
GERAL,299,54741563,11322,15398,0.8672034140262225,0.0002068263925894845,0.8186173853524983,67175202,49086
GERAL,300,54714843,13708,15620,0.866986148952475,0.0002505353072108788,0.8213552361396304,67175202,49086
GERAL,301,54685515,15876,3166,0.8667344502695465,0.00029031453758824433,0.8240930869267625,67175202,49086
GERAL,302,54666473,13812,3364,0.866515461635926,0.00025265943167762075,0.8268309377138946,67175202,49086
GERAL,303,54649297,11507,12991,0.8663330074422875,0.00021056080556717865,0.8295687885010267,67175202,49086
GERAL,304,54624799,10712,15570,0.8661631183196616,0.00019610140808023842,0.8323066392881588,67175202,49086
GERAL,305,54598517,10968,15456,0.8659891195079039,0.00020088457713970508,0.8350444900752909,67175202,49086
GERAL,306,54572093,11347,15852,0.8658090571720309,0.00020792678778143987,0.837782340862423,67175202,49086
GERAL,307,54544894,13687,15450,0.8655917989156392,0.000250930912066673,0.840520191649555,67175202,49086
GERAL,308,54515757,15717,2463,0.8653422470970052,0.0002883019674476867,0.8432580424366872,67175202,49086
GERAL,309,54497577,13525,2966,0.8651274897713357,0.00024817617120849244,0.8459958932238193,67175202,49086
GERAL,310,54481086,11104,13122,0.8649511648051553,0.00020381385202196593,0.8487337440109514,67175202,49086
GERAL,311,54456860,10569,15497,0.8647832948827833,0.0001940802315814757,0.8514715947980835,67175202,49086
GERAL,312,54430794,10682,15853,0.86461358184946,0.0001962492040810575,0.8542094455852156,67175202,49086
GERAL,313,54404259,11193,15245,0.8644356983528455,0.00020573756918553011,0.8569472963723477,67175202,49086
GERAL,314,54377821,13392,16440,0.8642228078276377,0.00024627687821474124,0.8596851471594799,67175202,49086
GERAL,315,54347989,15441,3224,0.8639772704191484,0.00028411354834122747,0.8624229979466119,67175202,49086
GERAL,316,54329324,13579,3344,0.8637613290730897,0.0002499386887272884,0.865160848733744,67175202,49086
GERAL,317,54312401,11286,9373,0.8635818413284783,0.0002077978471251897,0.8678986995208761,67175202,49086
GERAL,318,54291742,10538,4820,0.8634142205244908,0.0001940995004359963,0.8706365503080082,67175202,49086
GERAL,319,54276384,10631,14899,0.8632451054158203,0.00019586787505962078,0.8733744010951403,67175202,49086
GERAL,320,54250854,11010,16351,0.8630699131762544,0.0002029461139911272,0.8761122518822724,67175202,49086
GERAL,321,54223493,13259,15207,0.8628588709997792,0.0002445250069006067,0.8788501026694046,67175202,49086
GERAL,322,54195027,15590,2993,0.862610656900746,0.00028766477042257033,0.8815879534565366,67175202,49086
GERAL,323,54176444,13317,3797,0.8623986203536824,0.0002458079382249599,0.8843258042436687,67175202,49086
GERAL,324,54159330,10940,14009,0.862224418772779,0.0002019965904304946,0.8870636550308009,67175202,49086
GERAL,325,54134381,10348,15967,0.8620596011814324,0.0001911539359801676,0.8898015058179329,67175202,49086
GERAL,326,54108066,10402,15390,0.8618938746154249,0.00019224490485392695,0.892539356605065,67175202,49086
GERAL,327,54082274,10737,15005,0.8617227620891331,0.00019853085319600282,0.8952772073921971,67175202,49086
GERAL,328,54056532,13339,4260,0.8615101232183393,0.0002467601880194608,0.8980150581793293,67175202,49086
GERAL,329,54038933,15460,1560,0.8612636537607548,0.000286090030682138,0.9007529089664613,67175202,49086
GERAL,330,54021913,13188,2199,0.8610533993577721,0.0002441231579488864,0.9034907597535934,67175202,49086
GERAL,331,54006526,10961,2562,0.8608786425828157,0.00020295695375777365,0.9062286105407256,67175202,49086
GERAL,332,53993003,10610,9775,0.8607094739518765,0.00019650694368675883,0.9089664613278576,67175202,49086
